AphiaID	ScientificName	DrID	Source	Kingdom	Phylum	Class	Order	Family	Genus	Subgenus	Species	Subspecies
159257	Lycenchelys paxillus	659483	"Noz̬res C., Archambault D., Chouinard P.-M., Gauthier J., Miller R., Parent E., Schwab P., Savard L., and Dutil J.-D. 2010. Identification guide for marine fishes of the estuary and northern Gulf of St. Lawrence and sampling protocols used during trawl surveys between 2004 and 2008. Can. Tech. Rep. Fish. Aquat. Sci. 2866: xi + 243 p"	Animalia	Chordata	Actinopteri	Perciformes	Zoarcidae	Lycenchelys		paxillus	
159258	Lycenchelys verrillii	659484	"Noz̬res C., Archambault D., Chouinard P.-M., Gauthier J., Miller R., Parent E., Schwab P., Savard L., and Dutil J.-D. 2010. Identification guide for marine fishes of the estuary and northern Gulf of St. Lawrence and sampling protocols used during trawl surveys between 2004 and 2008. Can. Tech. Rep. Fish. Aquat. Sci. 2866: xi + 243 p"	Animalia	Chordata	Actinopteri	Perciformes	Zoarcidae	Lycenchelys		verrillii	
159258	Lycenchelys verrillii	775040	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Chordata	Actinopteri	Perciformes	Zoarcidae	Lycenchelys		verrillii	
159258	Lycenchelys verrillii	749569	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Chordata	Actinopteri	Perciformes	Zoarcidae	Lycenchelys		verrillii	
159258	Lycenchelys verrillii	749215	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Chordata	Actinopteri	Perciformes	Zoarcidae	Lycenchelys		verrillii	
127103	Lycodes esmarkii	774565	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Chordata	Actinopteri	Perciformes	Zoarcidae	Lycodes		esmarkii	
127103	Lycodes esmarkii	659485	"Noz̬res C., Archambault D., Chouinard P.-M., Gauthier J., Miller R., Parent E., Schwab P., Savard L., and Dutil J.-D. 2010. Identification guide for marine fishes of the estuary and northern Gulf of St. Lawrence and sampling protocols used during trawl surveys between 2004 and 2008. Can. Tech. Rep. Fish. Aquat. Sci. 2866: xi + 243 p"	Animalia	Chordata	Actinopteri	Perciformes	Zoarcidae	Lycodes		esmarkii	
127107	Lycodes lavalaei	659486	"Noz̬res C., Archambault D., Chouinard P.-M., Gauthier J., Miller R., Parent E., Schwab P., Savard L., and Dutil J.-D. 2010. Identification guide for marine fishes of the estuary and northern Gulf of St. Lawrence and sampling protocols used during trawl surveys between 2004 and 2008. Can. Tech. Rep. Fish. Aquat. Sci. 2866: xi + 243 p"	Animalia	Chordata	Actinopteri	Perciformes	Zoarcidae	Lycodes		lavalaei	
127107	Lycodes lavalaei	774566	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Chordata	Actinopteri	Perciformes	Zoarcidae	Lycodes		lavalaei	
127107	Lycodes lavalaei	749213	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Chordata	Actinopteri	Perciformes	Zoarcidae	Lycodes		lavalaei	
127107	Lycodes lavalaei	749567	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Chordata	Actinopteri	Perciformes	Zoarcidae	Lycodes		lavalaei	
127110	Lycodes pallidus	774567	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Chordata	Actinopteri	Perciformes	Zoarcidae	Lycodes		pallidus	
127110	Lycodes pallidus	659487	"Noz̬res C., Archambault D., Chouinard P.-M., Gauthier J., Miller R., Parent E., Schwab P., Savard L., and Dutil J.-D. 2010. Identification guide for marine fishes of the estuary and northern Gulf of St. Lawrence and sampling protocols used during trawl surveys between 2004 and 2008. Can. Tech. Rep. Fish. Aquat. Sci. 2866: xi + 243 p"	Animalia	Chordata	Actinopteri	Perciformes	Zoarcidae	Lycodes		pallidus	
127111	Lycodes polaris	659488	"Noz̬res C., Archambault D., Chouinard P.-M., Gauthier J., Miller R., Parent E., Schwab P., Savard L., and Dutil J.-D. 2010. Identification guide for marine fishes of the estuary and northern Gulf of St. Lawrence and sampling protocols used during trawl surveys between 2004 and 2008. Can. Tech. Rep. Fish. Aquat. Sci. 2866: xi + 243 p"	Animalia	Chordata	Actinopteri	Perciformes	Zoarcidae	Lycodes		polaris	
127111	Lycodes polaris	774568	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Chordata	Actinopteri	Perciformes	Zoarcidae	Lycodes		polaris	
127112	Lycodes reticulatus	774569	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Chordata	Actinopteri	Perciformes	Zoarcidae	Lycodes		reticulatus	
127112	Lycodes reticulatus	659489	"Noz̬res C., Archambault D., Chouinard P.-M., Gauthier J., Miller R., Parent E., Schwab P., Savard L., and Dutil J.-D. 2010. Identification guide for marine fishes of the estuary and northern Gulf of St. Lawrence and sampling protocols used during trawl surveys between 2004 and 2008. Can. Tech. Rep. Fish. Aquat. Sci. 2866: xi + 243 p"	Animalia	Chordata	Actinopteri	Perciformes	Zoarcidae	Lycodes		reticulatus	
127117	Lycodes terraenovae	659490	"Noz̬res C., Archambault D., Chouinard P.-M., Gauthier J., Miller R., Parent E., Schwab P., Savard L., and Dutil J.-D. 2010. Identification guide for marine fishes of the estuary and northern Gulf of St. Lawrence and sampling protocols used during trawl surveys between 2004 and 2008. Can. Tech. Rep. Fish. Aquat. Sci. 2866: xi + 243 p"	Animalia	Chordata	Actinopteri	Perciformes	Zoarcidae	Lycodes		terraenovae	
127117	Lycodes terraenovae	774570	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Chordata	Actinopteri	Perciformes	Zoarcidae	Lycodes		terraenovae	
127118	Lycodes vahlii	774571	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Chordata	Actinopteri	Perciformes	Zoarcidae	Lycodes		vahlii	
127118	Lycodes vahlii	659491	"Noz̬res C., Archambault D., Chouinard P.-M., Gauthier J., Miller R., Parent E., Schwab P., Savard L., and Dutil J.-D. 2010. Identification guide for marine fishes of the estuary and northern Gulf of St. Lawrence and sampling protocols used during trawl surveys between 2004 and 2008. Can. Tech. Rep. Fish. Aquat. Sci. 2866: xi + 243 p"	Animalia	Chordata	Actinopteri	Perciformes	Zoarcidae	Lycodes		vahlii	
127118	Lycodes vahlii	749568	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Chordata	Actinopteri	Perciformes	Zoarcidae	Lycodes		vahlii	
127118	Lycodes vahlii	749214	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Chordata	Actinopteri	Perciformes	Zoarcidae	Lycodes		vahlii	
140290	Lyonsia arenosa	774810	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Mollusca	Bivalvia		Lyonsiidae	Lyonsia		arenosa	
140290	Lyonsia arenosa	769542	"Pr̩fontaine, G. & P. Brunel. (1962). Liste d'invert̩br̩s marins recueillis dans l'estuaire du Saint-Laurent de 1929 �� 1934. Naturaliste Canadien, Quebec 89(8-9):237-263, fig. 1."	Animalia	Mollusca	Bivalvia		Lyonsiidae	Lyonsia		arenosa	
140290	Lyonsia arenosa	749618	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Mollusca	Bivalvia		Lyonsiidae	Lyonsia		arenosa	
140290	Lyonsia arenosa	749264	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Mollusca	Bivalvia		Lyonsiidae	Lyonsia		arenosa	
418281	Lyrella clavata	708488	"B̩rard-Therriault, L., Poulin, M. and Boss̩, L. 1999. Guide d�۪intentification du phytoplankton marin de l�۪estuaire et du golfe du Saint-Laurent incluant ̩galement certains protozoaires. Publ. sp̩c. Can. Sci. halieut. Aquatic. 128. 387 p. "	Chromista	Ochrophyta	Bacillariophyceae	Lyrellales	Lyrellaceae	Lyrella		clavata	
131500	Lysilla loveni	749102	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Annelida	Polychaeta	Terebellida	Terebellidae	Lysilla		loveni	
131500	Lysilla loveni	749456	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Annelida	Polychaeta	Terebellida	Terebellidae	Lysilla		loveni	
129800	Lysippe labiata	774605	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Annelida	Polychaeta	Terebellida	Ampharetidae	Lysippe		labiata	
129800	Lysippe labiata	748962	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Annelida	Polychaeta	Terebellida	Ampharetidae	Lysippe		labiata	
129800	Lysippe labiata	749316	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Annelida	Polychaeta	Terebellida	Ampharetidae	Lysippe		labiata	
141579	Macoma balthica	774839	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Mollusca	Bivalvia	Cardiida	Tellinidae	Macoma		balthica	
141579	Macoma balthica	749284	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Mollusca	Bivalvia	Cardiida	Tellinidae	Macoma		balthica	
141579	Macoma balthica	749638	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Mollusca	Bivalvia	Cardiida	Tellinidae	Macoma		balthica	
141579	Macoma balthica	769575	"Pr̩fontaine, G. & P. Brunel. (1962). Liste d'invert̩br̩s marins recueillis dans l'estuaire du Saint-Laurent de 1929 �� 1934. Naturaliste Canadien, Quebec 89(8-9):237-263, fig. 1."	Animalia	Mollusca	Bivalvia	Cardiida	Tellinidae	Macoma		balthica	
141580	Macoma calcarea	774840	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Mollusca	Bivalvia	Cardiida	Tellinidae	Macoma		calcarea	
141580	Macoma calcarea	769577	"Pr̩fontaine, G. & P. Brunel. (1962). Liste d'invert̩br̩s marins recueillis dans l'estuaire du Saint-Laurent de 1929 �� 1934. Naturaliste Canadien, Quebec 89(8-9):237-263, fig. 1."	Animalia	Mollusca	Bivalvia	Cardiida	Tellinidae	Macoma		calcarea	
141580	Macoma calcarea	749639	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Mollusca	Bivalvia	Cardiida	Tellinidae	Macoma		calcarea	
141580	Macoma calcarea	749285	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Mollusca	Bivalvia	Cardiida	Tellinidae	Macoma		calcarea	
156225	Macoma loveni	774902	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Mollusca	Bivalvia	Cardiida	Tellinidae	Macoma		loveni	
160023	Macrobdella decora	775075	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Annelida	Clitellata	Arhynchobdellida	Hirudinidae	Macrobdella		decora	
160023	Macrobdella decora	769699	"Pr̩fontaine, G. & P. Brunel. (1962). Liste d'invert̩br̩s marins recueillis dans l'estuaire du Saint-Laurent de 1929 �� 1934. Naturaliste Canadien, Quebec 89(8-9):237-263, fig. 1."	Animalia	Annelida	Clitellata	Arhynchobdellida	Hirudinidae	Macrobdella		decora	
126472	Macrourus berglax	659492	"Noz̬res C., Archambault D., Chouinard P.-M., Gauthier J., Miller R., Parent E., Schwab P., Savard L., and Dutil J.-D. 2010. Identification guide for marine fishes of the estuary and northern Gulf of St. Lawrence and sampling protocols used during trawl surveys between 2004 and 2008. Can. Tech. Rep. Fish. Aquat. Sci. 2866: xi + 243 p"	Animalia	Chordata	Actinopteri	Gadiformes	Macrouridae	Macrourus		berglax	
156863	Mactromeris polynyma	774922	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Mollusca	Bivalvia		Mactridae	Mactromeris		polynyma	
156863	Mactromeris polynyma	749619	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Mollusca	Bivalvia		Mactridae	Mactromeris		polynyma	
156863	Mactromeris polynyma	749265	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Mollusca	Bivalvia		Mactridae	Mactromeris		polynyma	
158037	Maera danae	774987	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Arthropoda	Malacostraca	Amphipoda	Maeridae	Maera		danae	
158037	Maera danae	769666	"Pr̩fontaine, G. & P. Brunel. (1962). Liste d'invert̩br̩s marins recueillis dans l'estuaire du Saint-Laurent de 1929 �� 1934. Naturaliste Canadien, Quebec 89(8-9):237-263, fig. 1."	Animalia	Arthropoda	Malacostraca	Amphipoda	Maeridae	Maera		danae	
122641	Malacobdella grossa	769308	"Pr̩fontaine, G. & P. Brunel. (1962). Liste d'invert̩br̩s marins recueillis dans l'estuaire du Saint-Laurent de 1929 �� 1934. Naturaliste Canadien, Quebec 89(8-9):237-263, fig. 1."	Animalia	Nemertea	Enopla	Monostilifera	Malacobdellidae	Malacobdella		grossa	
158554	Malacoraja senta	775021	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Chordata	Elasmobranchii	Rajiformes	Rajidae	Malacoraja		senta	
158554	Malacoraja senta	659493	"Noz̬res C., Archambault D., Chouinard P.-M., Gauthier J., Miller R., Parent E., Schwab P., Savard L., and Dutil J.-D. 2010. Identification guide for marine fishes of the estuary and northern Gulf of St. Lawrence and sampling protocols used during trawl surveys between 2004 and 2008. Can. Tech. Rep. Fish. Aquat. Sci. 2866: xi + 243 p"	Animalia	Chordata	Elasmobranchii	Rajiformes	Rajidae	Malacoraja		senta	
158554	Malacoraja senta	749575	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Chordata	Elasmobranchii	Rajiformes	Rajidae	Malacoraja		senta	
158554	Malacoraja senta	749221	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Chordata	Elasmobranchii	Rajiformes	Rajidae	Malacoraja		senta	
130303	Maldane glebifex	749352	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Annelida	Polychaeta		Maldanidae	Maldane		glebifex	
130303	Maldane glebifex	748998	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Annelida	Polychaeta		Maldanidae	Maldane		glebifex	
130305	Maldane sarsi	774639	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Annelida	Polychaeta		Maldanidae	Maldane		sarsi	
130305	Maldane sarsi	748999	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Annelida	Polychaeta		Maldanidae	Maldane		sarsi	
130305	Maldane sarsi	749353	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Annelida	Polychaeta		Maldanidae	Maldane		sarsi	
126735	Mallotus villosus	774553	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Chordata	Actinopteri	Osmeriformes	Osmeridae	Mallotus		villosus	
126735	Mallotus villosus	659494	"Noz̬res C., Archambault D., Chouinard P.-M., Gauthier J., Miller R., Parent E., Schwab P., Savard L., and Dutil J.-D. 2010. Identification guide for marine fishes of the estuary and northern Gulf of St. Lawrence and sampling protocols used during trawl surveys between 2004 and 2008. Can. Tech. Rep. Fish. Aquat. Sci. 2866: xi + 243 p"	Animalia	Chordata	Actinopteri	Osmeriformes	Osmeridae	Mallotus		villosus	
130926	Manayunkia aestuarina	774691	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Annelida	Polychaeta	Sabellida	Fabriciidae	Manayunkia		aestuarina	
157832	Mancocuma altera	774973	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Arthropoda	Malacostraca	Cumacea	Bodotriidae	Mancocuma		altera	
131135	Marenzelleria viridis	749080	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Annelida	Polychaeta	Spionida	Spionidae	Marenzelleria		viridis	
131135	Marenzelleria viridis	749434	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Annelida	Polychaeta	Spionida	Spionidae	Marenzelleria		viridis	
131135	Marenzelleria viridis	769443	"Pr̩fontaine, G. & P. Brunel. (1962). Liste d'invert̩br̩s marins recueillis dans l'estuaire du Saint-Laurent de 1929 �� 1934. Naturaliste Canadien, Quebec 89(8-9):237-263, fig. 1."	Animalia	Annelida	Polychaeta	Spionida	Spionidae	Marenzelleria		viridis	
141819	Margarites costalis	774844	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Mollusca	Gastropoda		Margaritidae	Margarites		costalis	
141819	Margarites costalis	769581	"Pr̩fontaine, G. & P. Brunel. (1962). Liste d'invert̩br̩s marins recueillis dans l'estuaire du Saint-Laurent de 1929 �� 1934. Naturaliste Canadien, Quebec 89(8-9):237-263, fig. 1."	Animalia	Mollusca	Gastropoda		Margaritidae	Margarites		costalis	
141819	Margarites costalis	749659	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Mollusca	Gastropoda		Margaritidae	Margarites		costalis	
141819	Margarites costalis	749305	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Mollusca	Gastropoda		Margaritidae	Margarites		costalis	
141820	Margarites groenlandicus	774845	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Mollusca	Gastropoda		Margaritidae	Margarites		groenlandicus	
141821	Margarites helicinus	774846	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Mollusca	Gastropoda		Margaritidae	Margarites		helicinus	
141821	Margarites helicinus	769584	"Pr̩fontaine, G. & P. Brunel. (1962). Liste d'invert̩br̩s marins recueillis dans l'estuaire du Saint-Laurent de 1929 �� 1934. Naturaliste Canadien, Quebec 89(8-9):237-263, fig. 1."	Animalia	Mollusca	Gastropoda		Margaritidae	Margarites		helicinus	
141822	Margarites olivaceus	774847	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Mollusca	Gastropoda		Margaritidae	Margarites		olivaceus	
141822	Margarites olivaceus	749660	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Mollusca	Gastropoda		Margaritidae	Margarites		olivaceus	
141822	Margarites olivaceus	749306	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Mollusca	Gastropoda		Margaritidae	Margarites		olivaceus	
140175	Marsenina glabra	774801	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Mollusca	Gastropoda	Littorinimorpha	Velutinidae	Marsenina		glabra	
157482	Mediomastus ambiseta	748975	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Annelida	Polychaeta		Capitellidae	Mediomastus		ambiseta	
157482	Mediomastus ambiseta	749329	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Annelida	Polychaeta		Capitellidae	Mediomastus		ambiseta	
110690	Meganyctiphanes norvegica	774419	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Arthropoda	Malacostraca	Euphausiacea	Euphausiidae	Meganyctiphanes		norvegica	
110690	Meganyctiphanes norvegica	769240	"Pr̩fontaine, G. & P. Brunel. (1962). Liste d'invert̩br̩s marins recueillis dans l'estuaire du Saint-Laurent de 1929 �� 1934. Naturaliste Canadien, Quebec 89(8-9):237-263, fig. 1."	Animalia	Arthropoda	Malacostraca	Euphausiacea	Euphausiidae	Meganyctiphanes		norvegica	
